Id,DateOfPrice,Value
share_3,10/03/2022 00:00:00,12.358429704289238
share_4,10/03/2022 00:00:00,10.121963695743952
share_5,10/03/2022 00:00:00,10.087161579928999
share_1,10/04/2022 00:00:00,11.390526525788323
share_2,10/04/2022 00:00:00,11.875136097803669
share_3,10/04/2022 00:00:00,12.177427944717271
share_4,10/04/2022 00:00:00,10.149566146348292
share_5,10/04/2022 00:00:00,10.171896395015672
share_1,10/05/2022 00:00:00,11.432633201466984
share_2,10/05/2022 00:00:00,12.08076162720295
share_3,10/05/2022 00:00:00,12.2686121721263
share_4,10/05/2022 00:00:00,10.322608859150403
share_5,10/05/2022 00:00:00,10.196952071581514
share_1,10/06/2022 00:00:00,11.468502988196875
share_2,10/06/2022 00:00:00,12.066182119149012
share_3,10/06/2022 00:00:00,12.230560539209364
share_4,10/06/2022 00:00:00,10.27276707022237
share_5,10/06/2022 00:00:00,10.25045642980034
share_1,10/07/2022 00:00:00,11.40585287250036
share_2,10/07/2022 00:00:00,12.095106081217494
share_3,10/07/2022 00:00:00,11.888354898959733
share_4,10/07/2022 00:00:00,10.054505514667218
share_5,10/07/2022 00:00:00,10.361814031565741
share_1,10/10/2022 00:00:00,11.646519049738
share_2,10/10/2022 00:00:00,12.390203620418859
share_3,10/10/2022 00:00:00,12.017694909338129
share_4,10/10/2022 00:00:00,10.153918024142422
share_5,10/10/2022 00:00:00,10.279801698346514
share_1,10/11/2022 00:00:00,11.636163611760814
share_2,10/11/2022 00:00:00,12.375761331838444
share_3,10/11/2022 00:00:00,12.055051691834798
share_4,10/11/2022 00:00:00,10.115603470828704
share_5,10/11/2022 00:00:00,10.331712018068137
share_1,10/12/2022 00:00:00,11.581275578022563
share_2,10/12/2022 00:00:00,12.692569391983595
share_3,10/12/2022 00:00:00,12.074841313785345
share_4,10/12/2022 00:00:00,10.16049448078411
share_5,10/12/2022 00:00:00,10.16821847271248
share_1,10/13/2022 00:00:00,11.260939225820357
share_2,10/13/2022 00:00:00,12.723191909649431
share_3,10/13/2022 00:00:00,12.090419468831318
share_4,10/13/2022 00:00:00,10.11245521800398
share_5,10/13/2022 00:00:00,10.04028380037122
share_1,10/14/2022 00:00:00,11.598238619947354
share_2,10/14/2022 00:00:00,12.716823975177435
share_3,10/14/2022 00:00:00,11.90480191788563
share_4,10/14/2022 00:00:00,10.110284935541406
share_5,10/14/2022 00:00:00,9.86504814969511
share_1,10/17/2022 00:00:00,11.748616453351953
share_2,10/17/2022 00:00:00,12.856215840938939
share_3,10/17/2022 00:00:00,12.042748227838947
share_4,10/17/2022 00:00:00,10.184056346759027
share_5,10/17/2022 00:00:00,10.02655717910384
share_1,10/18/2022 00:00:00,11.734538982396911
share_2,10/18/2022 00:00:00,13.116668901881631
share_3,10/18/2022 00:00:00,12.289629933163761
share_4,10/18/2022 00:00:00,10.485618609285057
share_5,10/18/2022 00:00:00,9.93551109534708
share_1,10/19/2022 00:00:00,11.872434323227068
share_2,10/19/2022 00:00:00,13.210045730234674
share_3,10/19/2022 00:00:00,12.167086759310529
share_4,10/19/2022 00:00:00,10.429241280631619
share_5,10/19/2022 00:00:00,9.950381744629146
share_1,10/20/2022 00:00:00,11.908034341349701
share_2,10/20/2022 00:00:00,12.969627869537995
share_3,10/20/2022 00:00:00,12.034367244052714
share_4,10/20/2022 00:00:00,10.416771271967017
share_5,10/20/2022 00:00:00,10.029975073724236
share_1,10/21/2022 00:00:00,11.989432193977104
share_2,10/21/2022 00:00:00,13.060032334418903
share_3,10/21/2022 00:00:00,12.235894914015269
share_4,10/21/2022 00:00:00,10.35260090670786
share_5,10/21/2022 00:00:00,10.145770608471917
share_1,10/24/2022 00:00:00,11.975747093852487
share_2,10/24/2022 00:00:00,13.321645166929859
share_3,10/24/2022 00:00:00,12.32931941525737
share_4,10/24/2022 00:00:00,10.384243499263544
share_5,10/24/2022 00:00:00,10.306308258693377
share_1,10/25/2022 00:00:00,11.985341909883484
share_2,10/25/2022 00:00:00,13.534013361994624
share_3,10/25/2022 00:00:00,12.669087017302523
share_4,10/25/2022 00:00:00,10.53603942451821
share_5,10/25/2022 00:00:00,10.46795022100111
share_1,10/26/2022 00:00:00,11.867713453204336
share_2,10/26/2022 00:00:00,13.750482612466955
share_3,10/26/2022 00:00:00,12.711641967553037
share_4,10/26/2022 00:00:00,10.447079031059566
share_5,10/26/2022 00:00:00,10.41451819631048
share_1,10/27/2022 00:00:00,11.99990685061588
share_2,10/27/2022 00:00:00,13.769541515374124
share_3,10/27/2022 00:00:00,12.667405965424242
share_4,10/27/2022 00:00:00,10.589714350765265
share_5,10/27/2022 00:00:00,10.665406970386542
share_1,10/28/2022 00:00:00,11.760881112971935
share_2,10/28/2022 00:00:00,13.619154747023595
share_3,10/28/2022 00:00:00,12.589860179835108
share_4,10/28/2022 00:00:00,10.401275913305708
share_5,10/28/2022 00:00:00,10.672011753132223
share_1,10/31/2022 00:00:00,11.62172970529817
share_2,10/31/2022 00:00:00,13.504956120904788
share_3,10/31/2022 00:00:00,12.614271399861874
share_4,10/31/2022 00:00:00,10.3876311739527
share_5,10/31/2022 00:00:00,10.336452155932614
share_1,11/01/2022 00:00:00,12.085831254355524
share_2,11/01/2022 00:00:00,13.755399536933801
share_3,11/01/2022 00:00:00,12.69966461524276
share_4,11/01/2022 00:00:00,10.547881230456088
share_5,11/01/2022 00:00:00,10.319767883210412
share_1,11/02/2022 00:00:00,12.117073022751958
share_2,11/02/2022 00:00:00,13.97282104390005
share_3,11/02/2022 00:00:00,12.722592555533064
share_4,11/02/2022 00:00:00,10.54370124848769
share_5,11/02/2022 00:00:00,10.294805517647916
share_1,11/03/2022 00:00:00,12.166393392569026
share_2,11/03/2022 00:00:00,13.876781986803529
share_3,11/03/2022 00:00:00,12.917433644482033
share_4,11/03/2022 00:00:00,10.415856659541467
share_5,11/03/2022 00:00:00,10.27726644074626
share_1,11/04/2022 00:00:00,11.94327726594887
share_2,11/04/2022 00:00:00,13.738459887103922
share_3,11/04/2022 00:00:00,13.099271543756904
share_4,11/04/2022 00:00:00,10.579658414642305
share_5,11/04/2022 00:00:00,10.117445289274606
share_1,11/07/2022 00:00:00,12.076693068602351
share_2,11/07/2022 00:00:00,13.949766934124826
share_3,11/07/2022 00:00:00,13.360878675434346
share_4,11/07/2022 00:00:00,10.462153246387278
share_5,11/07/2022 00:00:00,10.254899991218469
share_1,11/08/2022 00:00:00,12.12289166359461
share_2,11/08/2022 00:00:00,13.907972427315899
share_3,11/08/2022 00:00:00,13.395756195036496
share_4,11/08/2022 00:00:00,10.412204816170153
share_5,11/08/2022 00:00:00,10.33071807261551
share_1,11/09/2022 00:00:00,11.884238129052818
share_2,11/09/2022 00:00:00,13.896221216425523
share_3,11/09/2022 00:00:00,13.56145538441729
share_4,11/09/2022 00:00:00,10.527121411736186
share_5,11/09/2022 00:00:00,10.68795776389209
share_1,11/10/2022 00:00:00,11.777924155285753
share_2,11/10/2022 00:00:00,13.79405212200414
share_3,11/10/2022 00:00:00,13.459770986900896
share_4,11/10/2022 00:00:00,10.603982379311505
share_5,11/10/2022 00:00:00,10.699717560119485
share_1,11/11/2022 00:00:00,12.148333241017149
share_2,11/11/2022 00:00:00,13.907445695184611
share_3,11/11/2022 00:00:00,13.465630173566323
share_4,11/11/2022 00:00:00,10.722026269512096
share_5,11/11/2022 00:00:00,10.74316863732433
share_1,11/14/2022 00:00:00,11.870212560776197
share_2,11/14/2022 00:00:00,13.992278951615079
share_3,11/14/2022 00:00:00,13.447115215983247
share_4,11/14/2022 00:00:00,10.416935081785049
share_5,11/14/2022 00:00:00,10.94914609859768
share_1,11/15/2022 00:00:00,11.8580279825441
share_2,11/15/2022 00:00:00,14.14567539150456
share_3,11/15/2022 00:00:00,13.413197221892235
share_4,11/15/2022 00:00:00,10.533119153911418
share_5,11/15/2022 00:00:00,11.062927752388998
share_1,11/16/2022 00:00:00,11.807268029810974
share_2,11/16/2022 00:00:00,13.998230994500249
share_3,11/16/2022 00:00:00,13.359680895352138
share_4,11/16/2022 00:00:00,10.396226716165318
share_5,11/16/2022 00:00:00,11.089906725006871
share_1,11/17/2022 00:00:00,11.851418179842662
share_2,11/17/2022 00:00:00,13.980106239105455
share_3,11/17/2022 00:00:00,13.653107526266055
share_4,11/17/2022 00:00:00,10.235343272445464
share_5,11/17/2022 00:00:00,11.240884342777633
share_1,11/18/2022 00:00:00,11.768613564587177
share_2,11/18/2022 00:00:00,13.87990125088694
share_3,11/18/2022 00:00:00,13.604101548916505
share_4,11/18/2022 00:00:00,10.126878390953962
share_5,11/18/2022 00:00:00,11.126341556203563
share_1,11/21/2022 00:00:00,12.053028645320124
share_2,11/21/2022 00:00:00,14.301145831479245
share_3,11/21/2022 00:00:00,13.732696887596887
share_4,11/21/2022 00:00:00,10.344684237873151
share_5,11/21/2022 00:00:00,11.427888046079858
share_1,11/22/2022 00:00:00,12.230289704687438
share_2,11/22/2022 00:00:00,14.412193262698196
share_3,11/22/2022 00:00:00,13.856358328912048
share_4,11/22/2022 00:00:00,10.208039955352257
share_5,11/22/2022 00:00:00,11.53583715235639
share_1,11/23/2022 00:00:00,12.406907253726123
share_2,11/23/2022 00:00:00,14.781094769716846
share_3,11/23/2022 00:00:00,13.81119682664542
share_4,11/23/2022 00:00:00,10.322228399717183
share_5,11/23/2022 00:00:00,11.393048938177342
share_1,11/24/2022 00:00:00,12.110351130104604
share_2,11/24/2022 00:00:00,14.747902051463006
share_3,11/24/2022 00:00:00,13.984756642376672
share_4,11/24/2022 00:00:00,10.457156418911623
share_5,11/24/2022 00:00:00,11.435951449058239
share_1,11/25/2022 00:00:00,12.11674589406223
share_2,11/25/2022 00:00:00,15.061007555586153
share_3,11/25/2022 00:00:00,14.099192668384347
share_4,11/25/2022 00:00:00,10.63894598827488
share_5,11/25/2022 00:00:00,11.421495669100217
share_1,11/28/2022 00:00:00,12.138485758248354
share_2,11/28/2022 00:00:00,14.975041072071328
share_3,11/28/2022 00:00:00,14.07230938524983
share_4,11/28/2022 00:00:00,10.865787262787826
share_5,11/28/2022 00:00:00,11.277950362639379
share_1,11/29/2022 00:00:00,12.159787879265357
share_2,11/29/2022 00:00:00,15.186176225472158
share_3,11/29/2022 00:00:00,14.181763978947805
share_4,11/29/2022 00:00:00,10.660753431882322
share_5,11/29/2022 00:00:00,11.186021674234837
share_1,11/30/2022 00:00:00,12.099315969233471
share_2,11/30/2022 00:00:00,14.969493875788954
share_3,11/30/2022 00:00:00,14.353456317422626
share_4,11/30/2022 00:00:00,10.575088742677464
share_5,11/30/2022 00:00:00,11.239785750683996
share_1,12/01/2022 00:00:00,12.036836569308223
share_2,12/01/2022 00:00:00,15.023324267401847
share_3,12/01/2022 00:00:00,14.310159537136053
share_4,12/01/2022 00:00:00,10.553763079090187
share_5,12/01/2022 00:00:00,11.149481180981011
share_1,12/02/2022 00:00:00,12.125716390167184
share_2,12/02/2022 00:00:00,14.845149862313933
share_3,12/02/2022 00:00:00,14.263278651952616
share_4,12/02/2022 00:00:00,10.498048674965533
share_5,12/02/2022 00:00:00,11.173657023700478
share_1,12/05/2022 00:00:00,12.33513001865089
share_2,12/05/2022 00:00:00,14.61093361772187
share_3,12/05/2022 00:00:00,14.300361712862777
share_4,12/05/2022 00:00:00,10.707434988911293
share_5,12/05/2022 00:00:00,11.077993757761321
share_1,12/06/2022 00:00:00,12.079620097063236
share_2,12/06/2022 00:00:00,14.691590391434396
share_3,12/06/2022 00:00:00,14.12694771650751
share_4,12/06/2022 00:00:00,10.526268624786196
share_5,12/06/2022 00:00:00,10.953696050673198
share_1,12/07/2022 00:00:00,11.993314642684275
share_2,12/07/2022 00:00:00,14.741868222709408
share_3,12/07/2022 00:00:00,14.170694829163962
share_4,12/07/2022 00:00:00,10.616387433220718
share_5,12/07/2022 00:00:00,10.857680845104484
share_1,12/08/2022 00:00:00,12.11198147310145
share_2,12/08/2022 00:00:00,14.961697384668835
share_3,12/08/2022 00:00:00,14.196170309547698
share_4,12/08/2022 00:00:00,10.718523574089183
share_5,12/08/2022 00:00:00,10.679013634370653
share_1,12/09/2022 00:00:00,11.999583619930254
share_2,12/09/2022 00:00:00,15.032083418001184
share_3,12/09/2022 00:00:00,14.262146885297955
share_4,12/09/2022 00:00:00,10.568440998521448
share_5,12/09/2022 00:00:00,10.53113187129927
share_1,12/12/2022 00:00:00,12.16188011959307
share_2,12/12/2022 00:00:00,15.002641772243816
share_3,12/12/2022 00:00:00,14.343333773151409
share_4,12/12/2022 00:00:00,10.594146549114077
share_5,12/12/2022 00:00:00,10.51875746317198
