Id,DateOfPrice,Value
share_1,09/30/2022 00:00:00,10.957597853844854
share_1,10/03/2022 00:00:00,10.781477131947346
share_1,10/04/2022 00:00:00,10.672471380926543
share_1,10/05/2022 00:00:00,10.782422950021182
share_1,10/06/2022 00:00:00,10.78028199022014
share_1,10/07/2022 00:00:00,10.789408197005454
share_1,10/10/2022 00:00:00,10.907650520366797
share_1,10/11/2022 00:00:00,10.874018113411896
share_1,10/12/2022 00:00:00,10.928052050911427
share_1,10/13/2022 00:00:00,11.101635352498453
share_1,10/14/2022 00:00:00,11.370497678482508
share_1,10/17/2022 00:00:00,11.07379989003099
share_1,10/18/2022 00:00:00,10.904958906054024
share_1,10/19/2022 00:00:00,10.853881516958307
share_1,10/20/2022 00:00:00,10.79210890707089
share_1,10/21/2022 00:00:00,11.038389745821096
share_1,10/24/2022 00:00:00,11.00509311011725
share_1,10/25/2022 00:00:00,11.029867064149396
share_1,10/26/2022 00:00:00,11.065476646092561
share_1,10/27/2022 00:00:00,11.13666958505874
share_1,10/28/2022 00:00:00,11.289353685864821
share_1,10/31/2022 00:00:00,11.403600164649653
share_1,11/01/2022 00:00:00,11.393074257275586
share_1,11/02/2022 00:00:00,11.178219227296779
share_1,11/03/2022 00:00:00,11.349948226700453
share_1,11/04/2022 00:00:00,11.256319798316548
share_1,11/07/2022 00:00:00,11.085056377858846
share_1,11/08/2022 00:00:00,11.015147524867182
share_1,11/09/2022 00:00:00,11.049012286618025
share_1,11/10/2022 00:00:00,11.097208506349583
share_1,11/11/2022 00:00:00,11.008648686287144
share_1,11/14/2022 00:00:00,10.81004279462953
share_1,11/15/2022 00:00:00,10.839345947627725
share_1,11/16/2022 00:00:00,10.759934868139831
share_1,11/17/2022 00:00:00,10.76038534362544
share_1,11/18/2022 00:00:00,10.893439263434505
share_1,11/21/2022 00:00:00,10.857701920130186
share_1,11/22/2022 00:00:00,10.672960917082898
share_1,11/23/2022 00:00:00,10.548589068208392
share_1,11/24/2022 00:00:00,10.505383011559337
share_1,11/25/2022 00:00:00,10.225771354644962
share_1,11/28/2022 00:00:00,10.15673469134462
share_1,11/29/2022 00:00:00,10.398844093831206
share_1,11/30/2022 00:00:00,10.519744547401242
share_1,12/01/2022 00:00:00,10.605392664895652
share_1,12/02/2022 00:00:00,10.629842532882435
share_1,12/05/2022 00:00:00,10.698855630641082
share_1,12/06/2022 00:00:00,10.683292806161361
share_1,12/07/2022 00:00:00,10.711057907302624
share_1,12/08/2022 00:00:00,10.605590562832958
share_1,12/09/2022 00:00:00,10.661998766090635
share_1,12/12/2022 00:00:00,10.59339940565235
